fid,OGC_FID,3D_Easting,3D_Northing,theme,2D_Easting,2D_Northing,Distance_Easting,Distance_Northing,Distance
417596,512,322242.2494,142732.8657,Buildings,322243.19,142733.27,-0.940623102,-0.404320667,1.023839354
417610,469,322267.0288,142739.0592,Buildings,322264.85,142738.43,2.178841649,0.6292358,2.267881969
421061,330,322698.4752,138928.9016,Buildings,322695.967,138928.052,2.508165543,0.849578641,2.648146193
421570,160,321927.8082,140308.0079,Buildings,321925.22,140306.45,2.588228178,1.557867595,3.020906576
421589,160,321927.8082,140308.0079,Buildings,321925.22,140306.45,2.588228178,1.557867595,3.020906576
423276,312,322261.6307,139180.2537,Buildings,322259.18,139179.26,2.450660239,0.993714454,2.64446668
427317,268,323811.3912,125690.7954,Buildings,323809.2,125689.95,2.19119095,0.845383093,2.34861456
433225,281,323238.9444,125770.1099,Buildings,323236.2,125769.3,2.74438426,0.809937881,2.861406007
434714,221,322364.9659,141481.156,Buildings,322362.88,141480.73,2.08590469,0.426007787,2.128962426
434750,167,322356.5334,141891.5167,Buildings,322352.56,141891.08,3.973396062,0.43665952,3.997317575
434780,493,322278.9549,142791.3439,Buildings,322276.707,142790.905,2.247923402,0.438922371,2.290373871
435019,153,322846.7097,145662.6709,Buildings,322844.493,145662.169,2.216739742,0.50194467,2.272858011
435603,306,323277.2984,136505.1794,Buildings,323274.538,136504.935,2.760362479,0.244350147,2.771156439
435607,347,323264.6858,136483.303,Buildings,323261.08,136483.38,3.605818234,-0.076966747,3.606639574
435690,261,323336.841,135877.3697,Buildings,323335.57,135877.69,1.271039679,-0.320303035,1.31077683
435758,370,323132.0875,136556.3203,Buildings,323129.68,136555.34,2.407502073,0.980292989,2.599430817
435776,266,323224.6269,136567.8269,Buildings,323221.782,136567.034,2.844947546,0.792946283,2.953386251
435855,1328,322679.7771,137297.4657,Buildings,322677.39,137296.98,2.387054278,0.485699145,2.435966294
436176,474,321968.6215,142768.1046,Buildings,321966.14,142766.86,2.481521428,1.244638642,2.776161729
436203,488,322156.8678,142681.0994,Buildings,322153.3,142679.62,3.567785251,1.479415221,3.862351744
436212,597,322193.2396,142705.4182,Buildings,322191,142703.72,2.239589345,1.698219061,2.810641993
436241,555,322229.3024,142713.1676,Buildings,322226.65,142711.07,2.652366413,2.09761514,3.381573135
436284,583,321919.5485,142771.0163,Buildings,321918.05,142770.43,1.49850285,0.586328309,1.609127614
436306,602,321968.3696,142875.6803,Buildings,321966.013,142874.972,2.356647193,0.708333867,2.4607972
436308,560,321974.1486,142859.065,Buildings,321971.358,142858.092,2.79056436,0.972961461,2.955317826
436491,152,322792.9518,141475.9897,Buildings,322788.68,141475.17,4.271838744,0.819719343,4.349775403
436607,179,322619.0037,141308.0457,Buildings,322615.21,141306.51,3.793700001,1.535681179,4.092734585
436614,179,322619.0037,141308.0457,Buildings,322615.21,141306.51,3.793700001,1.535681179,4.092734585
436727,163,323210.3518,141742.2086,Buildings,323207.5,141740.44,2.851785288,1.768600715,3.355685894
437955,285,323531.7124,125763.6108,Buildings,323533.521,125762.111,-1.808573104,1.49978105,2.349527584
438008,215,321564.0714,139977.4375,Buildings,321561.284,139976.68,2.787360894,0.757514968,2.888461473
438031,215,321564.0714,139977.4375,Buildings,321561.284,139976.68,2.787360894,0.757514968,2.888461473
438049,188,321621.5833,140086.0774,Buildings,321619.17,140083.53,2.413346614,2.547396345,3.509055431
438122,230,321743.3298,140423.5682,Buildings,321739.782,140421.702,3.547839046,1.866194554,4.008720994
438153,479,321532.8995,142504.6863,Buildings,321530.92,142503.59,1.979488328,1.096326128,2.262809099
438159,479,321532.8995,142504.6863,Buildings,321530.92,142503.59,1.979488328,1.096326128,2.262809099
438167,522,321551.2409,142501.6223,Buildings,321550.44,142501.06,0.800856822,0.562284448,0.978537404
438171,522,321551.2409,142501.6223,Buildings,321550.44,142501.06,0.800856822,0.562284448,0.978537404
438382,320,323632.9646,138508.0287,Buildings,323630.69,138507.79,2.274638807,0.238703625,2.287129451
438403,257,323607.5979,138354.5905,Buildings,323605.51,138353.86,2.087920834,0.730465683,2.212011194
438450,307,323607.9976,139066.8605,Buildings,323604.98,139067.17,3.01755001,-0.309466903,3.033377297
439367,361,323598.5767,138443.237,Buildings,323596.38,138442.73,2.196727385,0.507044519,2.254485606
439416,156,324623.1675,143274.2572,Buildings,324618.53,143272.8,4.637470032,1.457177544,4.861017866
440075,366,324564.9338,138607.6251,Buildings,324562.709,138606.649,2.224789736,0.976107047,2.429500841
440082,366,324564.9338,138607.6251,Buildings,324562.709,138606.649,2.224789736,0.976107047,2.429500841
440086,262,324558.1073,138572.7019,Buildings,324555.602,138570.738,2.505344079,1.963882719,3.18332912
440185,302,324562.7983,138511.4601,Buildings,324560.156,138510.617,2.642329552,0.843122732,2.773582774
440192,302,324562.7983,138511.4601,Buildings,324560.156,138510.617,2.642329552,0.843122732,2.773582774
440388,325,324480.825,138619.1386,Buildings,324478.74,138617.38,2.084955202,1.758556165,2.727555312
440570,348,324385.8787,138592.7146,Buildings,324383.393,138591.896,2.485695387,0.818631234,2.617028593
440572,389,324403.0598,138526.2534,Buildings,324401.657,138524.553,1.402830019,1.700378343,2.20436353
441326,1321,322214.7344,129193.3261,Buildings,322213,129195.663,1.734431988,-2.336939218,2.910247279
441709,191,323034.7635,145239.0576,Buildings,323032.48,145238.43,2.283475818,0.627605351,2.36815335
441718,218,323014.1613,145228.2063,Buildings,323010.62,145227.01,3.541253497,1.196328089,3.737870681
441719,191,323034.7635,145239.0576,Buildings,323032.48,145238.43,2.283475818,0.627605351,2.36815335
441730,238,323166.1999,145823.1095,Buildings,323168,145823.9,-1.800146984,-0.790510066,1.966071039
441769,231,322490.3712,144409.501,Buildings,322487.86,144410.03,2.511211404,-0.529019659,2.566328996
441916,207,323086.7835,145647.0852,Buildings,323083.653,145646.284,3.130471232,0.801157424,3.231362461
441925,207,323086.7835,145647.0852,Buildings,323083.653,145646.284,3.130471232,0.801157424,3.231362461
442055,315,324564.0036,134811.8769,Buildings,324561.3,134813.02,2.703575695,-1.143105445,2.935304345
442314,356,324609.4262,134775.7901,Buildings,324607.66,134776.2,1.766152919,-0.409897218,1.813094554
442517,337,324380.4344,134977.4232,Buildings,324380.14,134979.61,0.294373304,-2.186755203,2.206479993
442519,337,324380.4344,134977.4232,Buildings,324380.14,134979.61,0.294373304,-2.186755203,2.206479993
442523,337,324380.4344,134977.4232,Buildings,324380.14,134979.61,0.294373304,-2.186755203,2.206479993
442899,272,322187.7249,139279.6563,Buildings,322190.03,139279.94,-2.305108303,-0.283696174,2.322500335
443864,353,322232.2566,139077.101,Buildings,322231.14,139078.65,1.116582394,-1.54901577,1.90950415
443869,353,322232.2566,139077.101,Buildings,322231.14,139078.65,1.116582394,-1.54901577,1.90950415
444310,437,322253.6283,125509.9858,Buildings,322251.1,125509.05,2.528316612,0.935825668,2.695951515
444322,456,322301.4891,125459.3895,Buildings,322298.8,125458.8,2.689085539,0.589467859,2.752935414
446940,284,324452.184,138595.1111,Buildings,324448.62,138594.28,3.564040858,0.831065105,3.659652504
449185,372,323908.9795,125638.2942,Buildings,323906.75,125638.55,2.229536017,-0.255800514,2.244162373
450964,183,324493.6588,143136.7769,Buildings,324490.26,143134.27,3.398849482,2.506893509,4.223350905
451253,202,321564.4913,140591.0534,Buildings,321561.8,140590.2,2.691293345,0.853372306,2.823349812
451700,237,323705.6558,142174.4667,Buildings,323704.09,142173.18,1.565812145,1.286730625,2.02668285
451711,237,323705.6558,142174.4667,Buildings,323704.09,142173.18,1.565812145,1.286730625,2.02668285
451798,201,322799.0059,143148.2889,Buildings,322796.97,143147.61,2.035901036,0.678883718,2.146107204
451803,201,322799.0059,143148.2889,Buildings,322796.97,143147.61,2.035901036,0.678883718,2.146107204
452017,228,322780.8327,142946.3424,Buildings,322779.71,142946.73,1.122680794,-0.387641027,1.18771955
452021,158,322808.7406,142893.3971,Buildings,322810.117,142894.491,-1.376410604,-1.093902771,1.758160807
452025,241,323200.4514,142725.4504,Buildings,323197.23,142724.49,3.221420651,0.96037489,3.361528066
452029,213,323208.079,142760.5603,Buildings,323204.73,142760.31,3.348969337,0.250296074,3.358309656
452122,186,322733.5772,142788.6278,Buildings,322735.033,142788.442,-1.455815969,0.18575441,1.467618764
452270,198,324415.5168,143314.0104,Buildings,324413.092,143313.175,2.424820355,0.835425909,2.564700802
452277,225,324555.2904,143342.3827,Buildings,324552.845,143341.425,2.445381809,0.957690432,2.626226029
455870,352,323808.8682,136846.0862,Buildings,323805.897,136846.322,2.971228358,-0.235787515,2.98056936
455910,253,323344.8102,137155.3387,Buildings,323343.35,137153.94,1.460217785,1.398727485,2.02204712
455945,357,323357.4243,137227.5876,Buildings,323354.6,137226.16,2.82427833,1.427586446,3.164577562
456084,311,323737.1269,136839.7737,Buildings,323736.316,136838.71,0.810945483,1.063733532,1.337595456
456420,1267,321849.7817,129998.2251,Buildings,321848.406,129998.274,1.375717442,-0.048922754,1.376587054
457358,276,323610.9096,137393.929,Buildings,323610.605,137394.044,0.304619194,-0.11499858,0.325603327
457442,316,324686.755,137355.2816,Buildings,324683.36,137353.83,3.39496383,1.451599078,3.692278333
457552,308,323720.3266,125775.3194,Buildings,323717.12,125773.98,3.206621344,1.339428748,3.475124431
457554,349,323705.0654,125723.0176,Buildings,323703.73,125723.64,1.335369281,-0.622444768,1.473312121
457673,294,324006.597,125992.9546,Buildings,324004.21,125991.34,2.386981826,1.614588719,2.88176664
457699,294,324006.597,125992.9546,Buildings,324004.21,125991.34,2.386981826,1.614588719,2.88176664
457714,327,324272.461,125870.6717,Buildings,324269.81,125869.626,2.651047724,1.045651469,2.84981421
465454,396,322021.4517,125852.1088,Buildings,322019.2,125851.5,2.251673187,0.608844445,2.332535894
466310,211,323203.2851,145855.9822,Buildings,323201.13,145856.01,2.155084713,-0.027832484,2.155264431
466508,168,323231.6117,145880.9118,Buildings,323233.35,145881.83,-1.738331332,-0.91818388,1.965924072
466879,180,322695.8896,145607.3157,Buildings,322697.49,145605.36,-1.600441424,1.955684859,2.527076576
466924,234,323078.7607,145592.763,Buildings,323075.351,145591.547,3.409671057,1.216045932,3.620030998
467029,189,322604.482,144323.6318,Buildings,322601.76,144322.93,2.721957922,0.701769214,2.810966908
467150,161,322622.0378,144351.1038,Buildings,322619.26,144349.48,2.777835958,1.623847967,3.217647406
467247,176,322412.9773,144386.8506,Buildings,322410.677,144386.504,2.300278892,0.346561306,2.326238965
467251,203,322418.7714,144355.3344,Buildings,322417.833,144355.245,0.938357832,0.089397959,0.942606713
467553,245,323626.4278,125788.2816,Buildings,323623.94,125788.04,2.487751987,0.241574498,2.499453578
467559,245,323626.4278,125788.2816,Buildings,323623.94,125788.04,2.487751987,0.241574498,2.499453578
471912,289,322255.6961,139011.4863,Buildings,322253.45,139010.96,2.246054068,0.526306752,2.306893512
472391,578,322319.9314,142813.628,Buildings,322317.686,142812.5,2.245435527,1.12798954,2.512835273
472507,249,322282.4304,139068.0617,Buildings,322280.45,139067.05,1.980400497,1.011679139,2.223843702
472605,194,322192.6847,141815.15,Buildings,322188.841,141813.656,3.843676724,1.493974034,4.123810031
477590,314,324365.603,127501.9923,Buildings,324366.885,127499.315,-1.281974102,2.677287134,2.96838744
477631,251,324447.3254,127398.036,Buildings,324443.33,127396.77,3.995357777,1.265977507,4.191131448
479883,344,323303.8349,126012.1367,Buildings,323301.59,126010.95,2.244927048,1.18671245,2.539288067
480404,373,324154.5076,126133.1966,Buildings,324151.64,126132.56,2.867638492,0.636592722,2.93744801
480454,286,324267.1885,125918.6878,Buildings,324264.45,125917.35,2.738468876,1.337768702,3.047759322
480458,286,324267.1885,125918.6878,Buildings,324264.45,125917.35,2.738468876,1.337768702,3.047759322
480498,246,324392.6807,126003.6944,Buildings,324390,126002.5,2.68069954,1.194367419,2.934733984
480553,354,324098.6846,125917.02,Buildings,324096.38,125915.48,2.304576303,1.539960756,2.771741522
480563,354,324098.6846,125917.02,Buildings,324096.38,125915.48,2.304576303,1.539960756,2.771741522
480572,309,324401.4583,126089.3207,Buildings,324399.05,126087.31,2.408349028,2.010683136,3.137354254
480606,350,324339.1413,126018.1747,Buildings,324336,126017.23,3.141321952,0.944703214,3.280299951
480675,254,324080.2171,126083.0154,Buildings,324077.76,126082.355,2.457111714,0.660395629,2.544311372
480703,331,324269.0039,125751.2796,Buildings,324266.2,125749.67,2.80394312,1.609580112,3.233086011
480709,331,324269.0039,125751.2796,Buildings,324266.2,125749.67,2.80394312,1.609580112,3.233086011
480727,250,324031.4309,125824.3889,Buildings,324028.61,125823.05,2.820866793,1.338913077,3.122495426
480765,335,323963.9968,126018.7345,Buildings,323962.15,126017.45,1.846762553,1.284492843,2.249545241
480791,313,324042.2863,125919.594,Buildings,324039.17,125918.95,3.116286558,0.643962599,3.182126607
480827,290,324016.8092,125756.0396,Buildings,324014.65,125755,2.159204218,1.039612029,2.396446541
480871,291,324260.5812,126211.8239,Buildings,324258.5,126210,2.081217627,1.823931729,2.767344172
480877,332,324178.6028,126121.6248,Buildings,324176.1,126121.62,2.502763211,0.00475261,2.502767723
480913,269,324323.2344,126111.7305,Buildings,324320.2,126110.7,3.034360566,1.03049479,3.204569169
480968,368,324367.3207,125854.2624,Buildings,324364.998,125852.998,2.322735126,1.264419629,2.644589848
483119,255,324426.137,127897.6204,Buildings,324423.39,127897.91,2.747048453,-0.289554668,2.762266661
483138,359,324457.8242,127905.8975,Buildings,324454.39,127904.41,3.434174998,1.487523417,3.742497005
483257,295,324428.1769,127863.8213,Buildings,324425.759,127865.453,2.417871227,-1.631689485,2.916935352
483918,364,324825.9977,129480.6382,Buildings,324822.71,129479.97,3.287680807,0.668246628,3.354906652
483924,341,324768.8965,128571.1512,Buildings,324767.273,128570.698,1.623467079,0.453164403,1.685527613
483942,382,324854.6565,128541.4228,Buildings,324853.17,128539.26,1.48650093,2.162792203,2.624377093
483952,382,324854.6565,128541.4228,Buildings,324853.17,128539.26,1.48650093,2.162792203,2.624377093
485451,355,324442.1709,127432.9004,Buildings,324440.12,127432.3,2.050916306,0.600404943,2.136994101
485872,336,324469.169,127747.7857,Buildings,324465.88,127746.46,3.289028535,1.325705001,3.546153191
486007,274,324383.5568,127543.4666,Buildings,324381.6,127543.2,1.956799329,0.266609378,1.974878268
486023,274,324383.5568,127543.4666,Buildings,324381.6,127543.2,1.956799329,0.266609378,1.974878268
487016,303,323341.4483,126034.8743,Buildings,323338.974,126034.344,2.47432412,0.530346477,2.530523116
487023,263,323407.5953,126042.8994,Buildings,323404.963,126042.274,2.632291897,0.625384317,2.705562082
487057,367,323429.042,125979.1905,Buildings,323426.308,125978.876,2.734027861,0.314465306,2.752053192
491045,380,322865.9439,126168.8746,Buildings,322863.4,126168.75,2.543948975,0.124550251,2.546996104
500052,1278,322093.4399,129560.0503,Buildings,322091.59,129560.5,1.849852301,-0.449684087,1.903725115
500299,1258,322217.3788,129464.258,Buildings,322214.91,129462.89,2.468762841,1.368040345,2.822467777
500361,1255,322679.508,129958.3255,Buildings,322677.08,129959.005,2.42800449,-0.679519513,2.521299779
500407,1307,322692.6386,129908.8318,Buildings,322690.67,129910.17,1.968567453,-1.338195977,2.380341633
500714,1313,322097.8784,129736.6907,Buildings,322095.554,129738.223,2.324448624,-1.532301478,2.784063437
503668,260,324071.1519,128837.6318,Buildings,324068.73,128836.75,2.421915591,0.881812716,2.577453936
506034,381,324590.953,126160.2303,Buildings,324592.41,126160.79,-1.456951834,-0.559726278,1.560769731
506043,381,324590.953,126160.2303,Buildings,324592.41,126160.79,-1.456951834,-0.559726278,1.560769731
508803,283,324708.5992,129551.7116,Buildings,324706.42,129551.77,2.179223333,-0.058420681,2.180006264
508825,323,324665.6977,129550.8342,Buildings,324663.69,129549.95,2.007728551,0.884203257,2.193807041
515709,385,323175.4669,125970.6066,Buildings,323173.4,125970.3,2.066926652,0.306570508,2.089538528
515747,385,323175.4669,125970.6066,Buildings,323173.4,125970.3,2.066926652,0.306570508,2.089538528
518842,1300,322373.4198,129189.9855,Buildings,322374.52,129190.6,-1.100192947,-0.614463935,1.260154931
518860,1300,322373.4198,129189.9855,Buildings,322374.52,129190.6,-1.100192947,-0.614463935,1.260154931
522369,339,322937.2126,126044.6916,Buildings,322935.3,126043.7,1.912584963,0.991616827,2.154364215
525947,217,323996.315,141377.4562,Buildings,323992.93,141375.5,3.384977983,1.956179308,3.909566911
525955,217,323996.315,141377.4562,Buildings,323992.93,141375.5,3.384977983,1.956179308,3.909566911
526009,206,322819.7954,141338.6768,Buildings,322819.434,141335.305,0.36139824,3.371832414,3.391144721
527977,222,322978.5276,145750.69,Buildings,322975.61,145749.86,2.917550664,0.830012601,3.033318775
528040,195,323012.0325,145848.256,Buildings,323009.51,145848.35,2.522483642,-0.094008124,2.524234786
529014,404,321410.4161,125693.9161,Buildings,321407.4,125693.25,3.016071042,0.666058008,3.088740487
529217,321,323056.0355,125811.0456,Buildings,323053.95,125809.4,2.085465307,1.64555498,2.656504609
532122,426,322601.6466,125894.4515,Buildings,322598.46,125893.04,3.18661172,1.411467312,3.485216525
533675,1280,322477.0731,129009.7546,Buildings,322475.37,129008.51,1.703053959,1.244586327,2.109357227
534034,1289,322161.8379,129115.3872,Buildings,322161.04,129115.771,0.797876404,-0.383751884,0.885365611
534048,1310,322149.5893,129073.6013,Buildings,322146.342,129073.462,3.247317477,0.13933124,3.250305215
534179,1321,322214.7344,129193.3261,Buildings,322213,129195.663,1.734431988,-2.336939218,2.910247279
535304,282,324285.8492,126445.3389,Buildings,324286.651,126446.61,-0.801828311,-1.271141684,1.502907123
535348,259,324599.7258,126370.3826,Buildings,324601.91,126369.06,-2.18415351,1.322622324,2.553400941
536587,363,324581.2137,126458.3694,Buildings,324583.49,126457.302,-2.27630999,1.067395802,2.514144182
536703,318,324251.1317,127880.7477,Buildings,324247.97,127880.32,3.16174887,0.427655755,3.190539979
536723,278,324289.6474,127906.4265,Buildings,324287.4,127905.8,2.247437752,0.626539156,2.333136894
536735,278,324289.6474,127906.4265,Buildings,324287.4,127905.8,2.247437752,0.626539156,2.333136894
536783,377,324339.387,127686.362,Buildings,324336.79,127685.01,2.596984202,1.352036394,2.927854053
538543,300,324391.5099,128660.252,Buildings,324389.04,128659.47,2.469900984,0.782032136,2.590749917
538549,300,324391.5099,128660.252,Buildings,324389.04,128659.47,2.469900984,0.782032136,2.590749917
539204,1260,321873.766,128643.2926,Buildings,321871.397,128642.524,2.368991819,0.768639935,2.490568125
539268,1312,321725.1138,128446.8686,Buildings,321722.59,128447.06,2.523786572,-0.191368769,2.531031542
543755,415,321888.0726,125894.6855,Buildings,321885.2,125893.35,2.872636023,1.335483843,3.167894382
550009,1291,321685.8086,128457.0641,Buildings,321683.83,128456.4,1.978630489,0.664086116,2.087100617
550150,1314,321585.8887,128565.8753,Buildings,321583.65,128565.42,2.238653763,0.455257855,2.284475954
550155,1314,321585.8887,128565.8753,Buildings,321583.65,128565.42,2.238653763,0.455257855,2.284475954
550242,1262,321591.0471,128541.0563,Buildings,321588.39,128540.63,2.657057707,0.42632324,2.691042022
550315,1282,321609.0073,128623.1574,Buildings,321607.11,128623.23,1.897284628,-0.072616769,1.898673788
550320,1302,321636.0269,128610.2729,Buildings,321633.21,128609.63,2.816947631,0.642879243,2.889374963
550385,1250,321482.8426,128516.7755,Buildings,321480.08,128517.2,2.762621667,-0.424458457,2.79503908
550393,1271,321496.2295,128506.1802,Buildings,321493.168,128505.363,3.061483161,0.817171873,3.168666757
553638,411,321831.1559,126441.8537,Buildings,321828.89,126440.92,2.265919096,0.933740316,2.450767294
553643,411,321831.1559,126441.8537,Buildings,321828.89,126440.92,2.265919096,0.933740316,2.450767294
561382,407,322501.0831,125913.8052,Buildings,322498.95,125913.72,2.133138737,0.085223609,2.134840494
561390,407,322501.0831,125913.8052,Buildings,322498.95,125913.72,2.133138737,0.085223609,2.134840494
561747,386,324268.5613,126505.5055,Buildings,324266.232,126504.823,2.32933248,0.682501017,2.427261305
561947,322,324379.9545,126416.8458,Buildings,324376.82,126415.61,3.134522087,1.235814494,3.369342098
564860,317,324346.7047,126205.9954,Buildings,324344.62,126204.98,2.084691641,1.015370453,2.318817888
564865,358,324372.0713,126186.7541,Buildings,324369.9,126185.93,2.171285418,0.824142039,2.322432016
564941,340,324788.9585,126211.7593,Buildings,324786.56,126210.68,2.398463528,1.079264507,2.630102502
566181,273,323865.0146,125869.092,Buildings,323863,125867.69,2.014602926,1.402021865,2.454442963
566251,376,323899.6263,125945.178,Buildings,323897.09,125943.9,2.536296177,1.27803126,2.840098977
566870,1319,321734.4445,129600.0934,Buildings,321734.24,129599.82,0.204549323,0.273357039,0.341415431
566874,1319,321734.4445,129600.0934,Buildings,321734.24,129599.82,0.204549323,0.273357039,0.341415431
566932,1298,321947.4169,129538.5355,Buildings,321946.59,129536.6,0.826943583,1.935515965,2.104770234
569388,264,324531.7131,125832.8306,Buildings,324529.16,125831.63,2.553062348,1.200585083,2.821264237
569390,304,324453.1984,125833.2105,Buildings,324450.64,125832.01,2.558400835,1.200495545,2.826058101
569428,277,324523.4448,126211.9838,Buildings,324521.04,126211.15,2.40482394,0.833768606,2.545259962
569521,299,324667.9722,126307.3598,Buildings,324665.25,126306.83,2.722189119,0.529841431,2.773273435
572894,1269,322167.2155,129165.8517,Buildings,322168.201,129165.615,-0.985469486,0.236696512,1.013496595
